FEATURE_A,FEATURE_B,GROUP_A,GROUP_B,SOURCE_A,SOURCE_B,PAIR_STRUCTURE,STRUCTURAL_PAIR,PEARSON,PEARSON_STRENGTH,SPEARMAN,SPEARMAN_STRENGTH,ABS_PEARSON,ABS_SPEARMAN,PEARSON_MINUS_SPEARMAN,ABS_MAGNITUDE_DIFFERENCE,MAX_ABS_CORRELATION,POTENTIAL_REDUNDANCY
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_misc_net,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.00352327992969955,Very weak or negligible,-0.0034850242808372577,Very weak or negligible,0.00352327992969955,0.0034850242808372577,-3.825564886229208e-05,3.825564886229208e-05,0.00352327992969955,False
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_misc_pos,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00586924306708076,Very weak or negligible,0.005586883910202274,Very weak or negligible,0.00586924306708076,0.005586883910202274,0.00028235915687848615,0.00028235915687848615,0.00586924306708076,False
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_personal_care,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.001954416518956091,Very weak or negligible,-0.001394964866898832,Very weak or negligible,0.001954416518956091,0.001394964866898832,-0.0005594516520572588,0.0005594516520572588,0.001954416518956091,False
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_shopping_net,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.005045600418757476,Very weak or negligible,-0.00533276239209672,Very weak or negligible,0.005045600418757476,0.00533276239209672,0.00028716197333924446,0.00028716197333924446,0.00533276239209672,False
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_shopping_pos,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.001137389346726486,Very weak or negligible,0.0015242549122618059,Very weak or negligible,0.001137389346726486,0.0015242549122618059,-0.00038686556553531987,0.00038686556553531987,0.0015242549122618059,False
RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI_travel,Continuous geographic,One-Hot encoding with ignore,RECEIVE_LONG,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.002005920758025596,Very weak or negligible,0.0023021841681594153,Very weak or negligible,0.002005920758025596,0.0023021841681594153,-0.00029626341013381944,0.00029626341013381944,0.0023021841681594153,False
SEND_GENDER_BE,TRANS_YEAR_BE,Binary encoding,Binary encoding,SEND_GENDER_BE,TRANS_YEAR_BE,Ordinary cross-feature relationship,False,-0.001127189363856832,Very weak or negligible,-0.001127189363856832,Very weak or negligible,0.001127189363856832,0.001127189363856832,0.0,0.0,0.001127189363856832,False
SEND_GENDER_BE,TRANS_NUM_CARD_FEWF,Binary encoding,Frequency encoding with fallback,SEND_GENDER_BE,TRANS_NUM_CARD_FEWF,Ordinary cross-feature relationship,False,-0.2165846450526505,Weak,-0.20553204239990824,Weak,0.2165846450526505,0.20553204239990824,-0.011052602652742244,0.011052602652742244,0.2165846450526505,False
SEND_GENDER_BE,SEND_NAME_FEWF,Binary encoding,Frequency encoding with fallback,SEND_GENDER_BE,SEND_NAME_FEWF,Ordinary cross-feature relationship,False,-0.18825495899538247,Weak,-0.1920677237437248,Weak,0.18825495899538247,0.1920677237437248,0.003812764748342329,0.003812764748342329,0.1920677237437248,False
SEND_GENDER_BE,SEND_JOB_FEWF,Binary encoding,Frequency encoding with fallback,SEND_GENDER_BE,SEND_JOB_FEWF,Ordinary cross-feature relationship,False,-0.09690230825004016,Very weak or negligible,-0.09665363275122481,Very weak or negligible,0.09690230825004016,0.09665363275122481,-0.0002486754988153539,0.0002486754988153539,0.09690230825004016,False
SEND_GENDER_BE,RECEIVE_LOC_FEWF,Binary encoding,Frequency encoding with fallback,SEND_GENDER_BE,RECEIVE_LOC_FEWF,Ordinary cross-feature relationship,False,-0.004624188467377321,Very weak or negligible,-0.0019741728133565953,Very weak or negligible,0.004624188467377321,0.0019741728133565953,-0.002650015654020726,0.002650015654020726,0.004624188467377321,False
SEND_GENDER_BE,TRANS_MONTH_SIN,Binary encoding,Cyclical sine/cosine,SEND_GENDER_BE,TRANS_MONTH_SIN,Ordinary cross-feature relationship,False,0.0008507594629707757,Very weak or negligible,0.0010382298814043385,Very weak or negligible,0.0008507594629707757,0.0010382298814043385,-0.00018747041843356277,0.00018747041843356277,0.0010382298814043385,False
SEND_GENDER_BE,TRANS_MONTH_COS,Binary encoding,Cyclical sine/cosine,SEND_GENDER_BE,TRANS_MONTH_COS,Ordinary cross-feature relationship,False,-0.000613686266584432,Very weak or negligible,-0.00043818862486496755,Very weak or negligible,0.000613686266584432,0.00043818862486496755,-0.0001754976417194645,0.0001754976417194645,0.000613686266584432,False
SEND_GENDER_BE,TRANS_HOUR_SIN,Binary encoding,Cyclical sine/cosine,SEND_GENDER_BE,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,0.04040702936064881,Very weak or negligible,0.03826862284490837,Very weak or negligible,0.04040702936064881,0.03826862284490837,0.002138406515740446,0.002138406515740446,0.04040702936064881,False
SEND_GENDER_BE,TRANS_HOUR_COS,Binary encoding,Cyclical sine/cosine,SEND_GENDER_BE,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,0.0005712046944152171,Very weak or negligible,0.0006044027247369294,Very weak or negligible,0.0005712046944152171,0.0006044027247369294,-3.319803032171228e-05,3.319803032171228e-05,0.0006044027247369294,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Friday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.0026192694290862128,Very weak or negligible,0.0026192694290862128,Very weak or negligible,0.0026192694290862128,0.0026192694290862128,0.0,0.0,0.0026192694290862128,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Monday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0031632946633378565,Very weak or negligible,-0.0031632946633378565,Very weak or negligible,0.0031632946633378565,0.0031632946633378565,0.0,0.0,0.0031632946633378565,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Saturday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.00011548221731600455,Very weak or negligible,-0.00011548221731600455,Very weak or negligible,0.00011548221731600455,0.00011548221731600455,0.0,0.0,0.00011548221731600455,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Sunday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.003924044010667171,Very weak or negligible,-0.003924044010667171,Very weak or negligible,0.003924044010667171,0.003924044010667171,0.0,0.0,0.003924044010667171,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Thursday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.004841638185923736,Very weak or negligible,0.004841638185923736,Very weak or negligible,0.004841638185923736,0.004841638185923736,0.0,0.0,0.004841638185923736,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Tuesday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0013107611919307232,Very weak or negligible,-0.0013107611919307232,Very weak or negligible,0.0013107611919307232,0.0013107611919307232,0.0,0.0,0.0013107611919307232,False
SEND_GENDER_BE,TRANS_WEEK_OHEWI_Wednesday,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.003105842471917921,Very weak or negligible,0.003105842471917921,Very weak or negligible,0.003105842471917921,0.003105842471917921,0.0,0.0,0.003105842471917921,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_entertainment,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0197314680784488,Very weak or negligible,0.0197314680784488,Very weak or negligible,0.0197314680784488,0.0197314680784488,0.0,0.0,0.0197314680784488,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_food_dining,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.010074797557583072,Very weak or negligible,0.010074797557583072,Very weak or negligible,0.010074797557583072,0.010074797557583072,0.0,0.0,0.010074797557583072,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_gas_transport,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.003436961367483646,Very weak or negligible,-0.003436961367483646,Very weak or negligible,0.003436961367483646,0.003436961367483646,0.0,0.0,0.003436961367483646,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_grocery_net,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.003926827839997805,Very weak or negligible,-0.003926827839997805,Very weak or negligible,0.003926827839997805,0.003926827839997805,0.0,0.0,0.003926827839997805,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_grocery_pos,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.012123558205275378,Very weak or negligible,0.012123558205275378,Very weak or negligible,0.012123558205275378,0.012123558205275378,0.0,0.0,0.012123558205275378,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_health_fitness,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.010748042922048093,Very weak or negligible,0.010748042922048093,Very weak or negligible,0.010748042922048093,0.010748042922048093,0.0,0.0,0.010748042922048093,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_home,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.012011144924887024,Very weak or negligible,0.012011144924887024,Very weak or negligible,0.012011144924887024,0.012011144924887024,0.0,0.0,0.012011144924887024,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_kids_pets,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.005245999715523845,Very weak or negligible,-0.005245999715523845,Very weak or negligible,0.005245999715523845,0.005245999715523845,0.0,0.0,0.005245999715523845,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_misc_net,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.007095778875169614,Very weak or negligible,-0.007095778875169614,Very weak or negligible,0.007095778875169614,0.007095778875169614,0.0,0.0,0.007095778875169614,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_misc_pos,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.008261189287816485,Very weak or negligible,0.008261189287816485,Very weak or negligible,0.008261189287816485,0.008261189287816485,0.0,0.0,0.008261189287816485,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_personal_care,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.03415307698444335,Very weak or negligible,-0.03415307698444335,Very weak or negligible,0.03415307698444335,0.03415307698444335,0.0,0.0,0.03415307698444335,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_shopping_net,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.011531332836458722,Very weak or negligible,-0.011531332836458722,Very weak or negligible,0.011531332836458722,0.011531332836458722,0.0,0.0,0.011531332836458722,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_shopping_pos,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.021102004926277562,Very weak or negligible,-0.021102004926277562,Very weak or negligible,0.021102004926277562,0.021102004926277562,0.0,0.0,0.021102004926277562,False
SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI_travel,Binary encoding,One-Hot encoding with ignore,SEND_GENDER_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.018083723834729424,Very weak or negligible,0.018083723834729424,Very weak or negligible,0.018083723834729424,0.018083723834729424,0.0,0.0,0.018083723834729424,False
TRANS_YEAR_BE,TRANS_NUM_CARD_FEWF,Binary encoding,Frequency encoding with fallback,TRANS_YEAR_BE,TRANS_NUM_CARD_FEWF,Ordinary cross-feature relationship,False,0.0009448556291611803,Very weak or negligible,0.0008786440838198952,Very weak or negligible,0.0009448556291611803,0.0008786440838198952,6.621154534128509e-05,6.621154534128509e-05,0.0009448556291611803,False
TRANS_YEAR_BE,SEND_NAME_FEWF,Binary encoding,Frequency encoding with fallback,TRANS_YEAR_BE,SEND_NAME_FEWF,Ordinary cross-feature relationship,False,0.0012783827255193733,Very weak or negligible,0.0011264686931100596,Very weak or negligible,0.0012783827255193733,0.0011264686931100596,0.00015191403240931369,0.00015191403240931369,0.0012783827255193733,False
TRANS_YEAR_BE,SEND_JOB_FEWF,Binary encoding,Frequency encoding with fallback,TRANS_YEAR_BE,SEND_JOB_FEWF,Ordinary cross-feature relationship,False,0.00048790410698188434,Very weak or negligible,0.000799392212509794,Very weak or negligible,0.00048790410698188434,0.000799392212509794,-0.0003114881055279096,0.0003114881055279096,0.000799392212509794,False
TRANS_YEAR_BE,RECEIVE_LOC_FEWF,Binary encoding,Frequency encoding with fallback,TRANS_YEAR_BE,RECEIVE_LOC_FEWF,Ordinary cross-feature relationship,False,-0.0003411998414162446,Very weak or negligible,-0.000535934052753996,Very weak or negligible,0.0003411998414162446,0.000535934052753996,0.0001947342113377514,0.0001947342113377514,0.000535934052753996,False
TRANS_YEAR_BE,TRANS_MONTH_SIN,Binary encoding,Cyclical sine/cosine,TRANS_YEAR_BE,TRANS_MONTH_SIN,Ordinary cross-feature relationship,False,0.0004092800918461605,Very weak or negligible,-2.4889229841322256e-05,Very weak or negligible,0.0004092800918461605,2.4889229841322256e-05,0.00043416932168748273,0.00038439086200483825,0.0004092800918461605,False
TRANS_YEAR_BE,TRANS_MONTH_COS,Binary encoding,Cyclical sine/cosine,TRANS_YEAR_BE,TRANS_MONTH_COS,Ordinary cross-feature relationship,False,-0.0027144534403221393,Very weak or negligible,-0.002885823398471678,Very weak or negligible,0.0027144534403221393,0.002885823398471678,0.00017136995814953865,0.00017136995814953865,0.002885823398471678,False
TRANS_YEAR_BE,TRANS_HOUR_SIN,Binary encoding,Cyclical sine/cosine,TRANS_YEAR_BE,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,0.00031969152916405544,Very weak or negligible,0.00047289485714084736,Very weak or negligible,0.00031969152916405544,0.00047289485714084736,-0.00015320332797679191,0.00015320332797679191,0.00047289485714084736,False
TRANS_YEAR_BE,TRANS_HOUR_COS,Binary encoding,Cyclical sine/cosine,TRANS_YEAR_BE,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,-0.0009922860596284766,Very weak or negligible,-0.0008700271346614391,Very weak or negligible,0.0009922860596284766,0.0008700271346614391,-0.00012225892496703751,0.00012225892496703751,0.0009922860596284766,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Friday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0015685211970311586,Very weak or negligible,-0.0015685211970311586,Very weak or negligible,0.0015685211970311586,0.0015685211970311586,0.0,0.0,0.0015685211970311586,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Monday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.01066896676828126,Very weak or negligible,0.01066896676828126,Very weak or negligible,0.01066896676828126,0.01066896676828126,0.0,0.0,0.01066896676828126,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Saturday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.06639122670039171,Very weak or negligible,-0.06639122670039171,Very weak or negligible,0.06639122670039171,0.06639122670039171,0.0,0.0,0.06639122670039171,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Sunday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.03513073891554534,Very weak or negligible,-0.03513073891554534,Very weak or negligible,0.03513073891554534,0.03513073891554534,0.0,0.0,0.03513073891554534,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Thursday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.010913452834186927,Very weak or negligible,-0.010913452834186927,Very weak or negligible,0.010913452834186927,0.010913452834186927,0.0,0.0,0.010913452834186927,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Tuesday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.11109313443878846,Weak,0.11109313443878846,Weak,0.11109313443878846,0.11109313443878846,0.0,0.0,0.11109313443878846,False
TRANS_YEAR_BE,TRANS_WEEK_OHEWI_Wednesday,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.009055906203566588,Very weak or negligible,-0.009055906203566588,Very weak or negligible,0.009055906203566588,0.009055906203566588,0.0,0.0,0.009055906203566588,False
TRANS_YEAR_BE,RECEIVE_CATEGORY_OHEWI_entertainment,Binary encoding,One-Hot encoding with ignore,TRANS_YEAR_BE,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0005646296978674251,Very weak or negligible,-0.0005646296978674251,Very weak or negligible,0.0005646296978674251,0.0005646296978674251,0.0,0.0,0.0005646296978674251,False
